transaksi_id,koperasi_id,tanggal,jenis_transaksi,nilai_rupiah,kategori_produk
TRX-0001076,KDMP-00056,2026-06-01,Penjualan,611000.0,Simpan Pinjam
TRX-0001077,KDMP-00056,2026-06-29,Pinjam,463000.0,Logistik
TRX-0001078,KDMP-00056,2026-07-18,Penjualan,723000.0,Logistik
TRX-0001079,KDMP-00056,2026-07-12,Pinjam,741000.0,Lainnya
TRX-0001080,KDMP-00056,2026-07-06,Penjualan,474000.0,Sembako
TRX-0001081,KDMP-00056,2026-07-30,Pembelian,563000.0,Logistik
TRX-0001082,KDMP-00056,2026-08-11,Simpan,748000.0,Simpan Pinjam
TRX-0001083,KDMP-00056,2026-08-10,Simpan,226000.0,Simpan Pinjam
TRX-0001084,KDMP-00057,2026-03-02,Simpan,580000.0,Logistik
TRX-0001085,KDMP-00057,2026-03-23,Pembelian,549000.0,Sembako
TRX-0001086,KDMP-00057,2026-04-28,Simpan,333000.0,Lainnya
TRX-0001087,KDMP-00057,2026-04-06,Pembelian,391000.0,Lainnya
TRX-0001088,KDMP-00057,2026-05-03,Pembelian,555000.0,Sembako
TRX-0001089,KDMP-00057,2026-05-30,Pembelian,238000.0,Lainnya
TRX-0001090,KDMP-00057,2026-05-09,Pembelian,674000.0,Sembako
TRX-0001091,KDMP-00057,2026-06-09,Pinjam,643000.0,Sembako
TRX-0001092,KDMP-00057,2026-06-21,Penjualan,999000.0,Saprotan
TRX-0001093,KDMP-00057,2026-06-14,Simpan,555000.0,Sembako
TRX-0001094,KDMP-00057,2026-06-15,Pinjam,773000.0,Saprotan
TRX-0001095,KDMP-00057,2026-07-08,Penjualan,915000.0,Saprotan
TRX-0001096,KDMP-00057,2026-07-18,Pinjam,944000.0,Saprotan
TRX-0001097,KDMP-00057,2026-08-10,Penjualan,417000.0,Simpan Pinjam
TRX-0001098,KDMP-00057,2026-08-07,Penjualan,918000.0,Simpan Pinjam
TRX-0001099,KDMP-00058,2026-03-21,Penjualan,94000.0,Sembako
TRX-0001100,KDMP-00058,2026-05-08,Penjualan,286000.0,Logistik
TRX-0001101,KDMP-00058,2026-06-27,Simpan,282000.0,Lainnya
TRX-0001102,KDMP-00058,2026-08-02,Pinjam,240000.0,Lainnya
TRX-0001103,KDMP-00058,2026-08-01,Penjualan,116000.0,Logistik
TRX-0001104,KDMP-00059,2026-03-02,Pinjam,696000.0,Sembako
TRX-0001105,KDMP-00059,2026-03-21,Pinjam,355000.0,Sembako
TRX-0001106,KDMP-00059,2026-04-10,Pinjam,501000.0,Logistik
TRX-0001107,KDMP-00059,2026-05-20,Penjualan,285000.0,Logistik
TRX-0001108,KDMP-00059,2026-05-26,Pinjam,385000.0,Lainnya
TRX-0001109,KDMP-00059,2026-06-22,Penjualan,661000.0,Logistik
TRX-0001110,KDMP-00059,2026-06-19,Pembelian,557000.0,Sembako
TRX-0001111,KDMP-00059,2026-06-20,Penjualan,235000.0,Lainnya
TRX-0001112,KDMP-00059,2026-07-05,Simpan,900000.0,Saprotan
TRX-0001113,KDMP-00059,2026-07-24,Pinjam,506000.0,Simpan Pinjam
TRX-0001114,KDMP-00059,2026-08-05,Pinjam,180000.0,Lainnya
TRX-0001115,KDMP-00059,2026-08-13,Simpan,803000.0,Saprotan
TRX-0001116,KDMP-00060,2026-03-05,Pinjam,885000.0,Saprotan
TRX-0001117,KDMP-00060,2026-03-10,Simpan,729000.0,Sembako
TRX-0001118,KDMP-00060,2026-03-22,Pembelian,651000.0,Sembako
TRX-0001119,KDMP-00060,2026-03-27,Penjualan,397000.0,Logistik
TRX-0001120,KDMP-00060,2026-04-07,Penjualan,643000.0,Saprotan
TRX-0001121,KDMP-00060,2026-04-16,Pinjam,298000.0,Lainnya
TRX-0001122,KDMP-00060,2026-05-11,Simpan,583000.0,Logistik
TRX-0001123,KDMP-00060,2026-05-04,Pinjam,403000.0,Sembako
TRX-0001124,KDMP-00060,2026-05-30,Penjualan,530000.0,Simpan Pinjam
TRX-0001125,KDMP-00060,2026-06-08,Pinjam,556000.0,Saprotan
TRX-0001126,KDMP-00060,2026-06-13,Pembelian,679000.0,Logistik
TRX-0001127,KDMP-00060,2026-06-01,Simpan,259000.0,Sembako
TRX-0001128,KDMP-00060,2026-07-05,Simpan,365000.0,Logistik
TRX-0001129,KDMP-00060,2026-08-06,Penjualan,478000.0,Sembako
TRX-0001130,KDMP-00060,2026-08-05,Pembelian,171000.0,Simpan Pinjam
TRX-0001131,KDMP-00061,2026-03-18,Pembelian,1031000.0,Simpan Pinjam
TRX-0001132,KDMP-00061,2026-03-06,Simpan,731000.0,Sembako
TRX-0001133,KDMP-00061,2026-03-22,Pembelian,365000.0,Logistik
TRX-0001134,KDMP-00061,2026-04-07,Simpan,1098000.0,Logistik
TRX-0001135,KDMP-00061,2026-04-26,Simpan,879000.0,Simpan Pinjam
TRX-0001136,KDMP-00061,2026-04-26,Pinjam,2443000.0,Sembako
TRX-0001137,KDMP-00061,2026-05-07,Pinjam,2010000.0,Saprotan
TRX-0001138,KDMP-00061,2026-05-14,Pembelian,999000.0,Sembako
TRX-0001139,KDMP-00061,2026-05-19,Pembelian,1942000.0,Lainnya
TRX-0001140,KDMP-00061,2026-06-02,Simpan,1198000.0,Simpan Pinjam
TRX-0001141,KDMP-00061,2026-06-19,Pinjam,2502000.0,Simpan Pinjam
TRX-0001142,KDMP-00061,2026-06-26,Pinjam,2193000.0,Lainnya
TRX-0001143,KDMP-00061,2026-06-17,Pinjam,544000.0,Lainnya
TRX-0001144,KDMP-00061,2026-07-23,Simpan,933000.0,Lainnya
TRX-0001145,KDMP-00061,2026-07-23,Pinjam,2377000.0,Logistik
TRX-0001146,KDMP-00061,2026-07-13,Penjualan,1183000.0,Simpan Pinjam
TRX-0001147,KDMP-00061,2026-07-07,Pinjam,1046000.0,Simpan Pinjam
TRX-0001148,KDMP-00061,2026-07-10,Pinjam,1540000.0,Logistik
TRX-0001149,KDMP-00061,2026-07-30,Simpan,2032000.0,Saprotan
TRX-0001150,KDMP-00061,2026-08-05,Pinjam,2916000.0,Lainnya
TRX-0001151,KDMP-00061,2026-08-10,Penjualan,1628000.0,Logistik
TRX-0001152,KDMP-00061,2026-08-06,Pinjam,2145000.0,Logistik
TRX-0001153,KDMP-00061,2026-08-07,Simpan,2001000.0,Logistik
TRX-0001154,KDMP-00061,2026-08-07,Penjualan,1516000.0,Simpan Pinjam
TRX-0001155,KDMP-00062,2026-03-12,Penjualan,239000.0,Saprotan
TRX-0001156,KDMP-00062,2026-04-03,Simpan,236000.0,Simpan Pinjam
TRX-0001157,KDMP-00062,2026-06-07,Simpan,105000.0,Saprotan
TRX-0001158,KDMP-00062,2026-07-20,Pembelian,101000.0,Lainnya
TRX-0001159,KDMP-00063,2026-03-26,Pinjam,597000.0,Logistik
TRX-0001160,KDMP-00063,2026-03-25,Penjualan,597000.0,Logistik
TRX-0001161,KDMP-00063,2026-04-08,Pembelian,686000.0,Simpan Pinjam
TRX-0001162,KDMP-00063,2026-04-17,Pinjam,434000.0,Logistik
TRX-0001163,KDMP-00063,2026-05-07,Pinjam,337000.0,Logistik
TRX-0001164,KDMP-00063,2026-05-15,Penjualan,269000.0,Saprotan
TRX-0001165,KDMP-00063,2026-06-24,Penjualan,345000.0,Logistik
TRX-0001166,KDMP-00063,2026-06-27,Simpan,689000.0,Saprotan
TRX-0001167,KDMP-00063,2026-07-13,Simpan,683000.0,Saprotan
TRX-0001168,KDMP-00063,2026-07-19,Penjualan,607000.0,Simpan Pinjam
TRX-0001169,KDMP-00063,2026-07-31,Simpan,273000.0,Lainnya
TRX-0001170,KDMP-00063,2026-08-10,Pinjam,1059000.0,Logistik
TRX-0001171,KDMP-00063,2026-08-07,Penjualan,384000.0,Lainnya
TRX-0001172,KDMP-00063,2026-08-08,Penjualan,557000.0,Saprotan
TRX-0001173,KDMP-00063,2026-08-08,Simpan,732000.0,Sembako
TRX-0001174,KDMP-00064,2026-03-23,Pinjam,436000.0,Sembako
TRX-0001175,KDMP-00064,2026-03-03,Pinjam,798000.0,Saprotan
TRX-0001176,KDMP-00064,2026-03-10,Penjualan,843000.0,Logistik
TRX-0001177,KDMP-00064,2026-03-17,Penjualan,495000.0,Simpan Pinjam
TRX-0001178,KDMP-00064,2026-04-04,Pembelian,1343000.0,Lainnya
TRX-0001179,KDMP-00064,2026-04-24,Penjualan,1411000.0,Logistik
TRX-0001180,KDMP-00064,2026-04-28,Pembelian,2733000.0,Simpan Pinjam
TRX-0001181,KDMP-00064,2026-04-10,Pinjam,2525000.0,Logistik
TRX-0001182,KDMP-00064,2026-04-19,Simpan,771000.0,Lainnya
TRX-0001183,KDMP-00064,2026-05-01,Pembelian,1017000.0,Logistik
TRX-0001184,KDMP-00064,2026-05-13,Pembelian,516000.0,Lainnya
TRX-0001185,KDMP-00064,2026-05-19,Pinjam,1143000.0,Logistik
TRX-0001186,KDMP-00064,2026-05-02,Penjualan,1460000.0,Saprotan
TRX-0001187,KDMP-00064,2026-05-30,Pinjam,1895000.0,Saprotan
TRX-0001188,KDMP-00064,2026-06-27,Pembelian,1502000.0,Logistik
TRX-0001189,KDMP-00064,2026-06-29,Pinjam,1111000.0,Logistik
TRX-0001190,KDMP-00064,2026-06-22,Pembelian,1484000.0,Lainnya
TRX-0001191,KDMP-00064,2026-06-23,Penjualan,687000.0,Simpan Pinjam
TRX-0001192,KDMP-00064,2026-06-06,Simpan,2865000.0,Lainnya
TRX-0001193,KDMP-00064,2026-07-24,Pembelian,2077000.0,Logistik
TRX-0001194,KDMP-00064,2026-07-25,Penjualan,1378000.0,Saprotan
TRX-0001195,KDMP-00064,2026-07-04,Simpan,562000.0,Logistik
TRX-0001196,KDMP-00064,2026-08-01,Pinjam,925000.0,Sembako
TRX-0001197,KDMP-00064,2026-08-12,Pinjam,582000.0,Logistik
TRX-0001198,KDMP-00064,2026-08-07,Pembelian,1274000.0,Logistik
TRX-0001199,KDMP-00064,2026-08-05,Penjualan,491000.0,Simpan Pinjam
TRX-0001200,KDMP-00064,2026-08-12,Pinjam,1232000.0,Logistik
TRX-0001201,KDMP-00065,2026-03-08,Pinjam,655000.0,Simpan Pinjam
TRX-0001202,KDMP-00065,2026-03-09,Pembelian,587000.0,Simpan Pinjam
TRX-0001203,KDMP-00065,2026-04-10,Penjualan,266000.0,Lainnya
TRX-0001204,KDMP-00065,2026-04-06,Penjualan,832000.0,Sembako
TRX-0001205,KDMP-00065,2026-04-05,Pinjam,776000.0,Saprotan
TRX-0001206,KDMP-00065,2026-04-23,Penjualan,334000.0,Lainnya
TRX-0001207,KDMP-00065,2026-05-26,Penjualan,683000.0,Logistik
TRX-0001208,KDMP-00065,2026-06-01,Penjualan,170000.0,Logistik
TRX-0001209,KDMP-00065,2026-06-30,Pembelian,652000.0,Saprotan
TRX-0001210,KDMP-00065,2026-06-07,Penjualan,747000.0,Sembako
TRX-0001211,KDMP-00065,2026-07-07,Penjualan,291000.0,Simpan Pinjam
TRX-0001212,KDMP-00065,2026-08-11,Pembelian,536000.0,Simpan Pinjam
TRX-0001213,KDMP-00066,2026-03-11,Simpan,84000.0,Lainnya
TRX-0001214,KDMP-00066,2026-04-18,Pinjam,125000.0,Logistik
TRX-0001215,KDMP-00066,2026-04-07,Penjualan,96000.0,Saprotan
TRX-0001216,KDMP-00066,2026-06-07,Pinjam,44000.0,Simpan Pinjam
TRX-0001217,KDMP-00066,2026-08-04,Pinjam,42000.0,Saprotan
TRX-0001218,KDMP-00067,2026-03-04,Pembelian,2299000.0,Saprotan
TRX-0001219,KDMP-00067,2026-03-20,Simpan,2251000.0,Logistik
TRX-0001220,KDMP-00067,2026-03-25,Pembelian,1682000.0,Saprotan
TRX-0001221,KDMP-00067,2026-03-25,Simpan,666000.0,Logistik
TRX-0001222,KDMP-00067,2026-03-01,Pinjam,448000.0,Logistik
TRX-0001223,KDMP-00067,2026-04-23,Penjualan,1406000.0,Simpan Pinjam
TRX-0001224,KDMP-00067,2026-04-25,Penjualan,374000.0,Saprotan
TRX-0001225,KDMP-00067,2026-04-14,Pembelian,835000.0,Lainnya
TRX-0001226,KDMP-00067,2026-04-05,Simpan,499000.0,Logistik
TRX-0001227,KDMP-00067,2026-05-21,Penjualan,1189000.0,Simpan Pinjam
TRX-0001228,KDMP-00067,2026-05-20,Pinjam,2420000.0,Saprotan
TRX-0001229,KDMP-00067,2026-05-11,Penjualan,647000.0,Lainnya
TRX-0001230,KDMP-00067,2026-06-10,Penjualan,2313000.0,Simpan Pinjam
TRX-0001231,KDMP-00067,2026-06-11,Simpan,2886000.0,Simpan Pinjam
TRX-0001232,KDMP-00067,2026-06-02,Pembelian,1037000.0,Simpan Pinjam
TRX-0001233,KDMP-00067,2026-06-13,Simpan,2197000.0,Simpan Pinjam
TRX-0001234,KDMP-00067,2026-06-01,Penjualan,1720000.0,Logistik
TRX-0001235,KDMP-00067,2026-06-07,Penjualan,646000.0,Simpan Pinjam
TRX-0001236,KDMP-00067,2026-07-19,Pembelian,809000.0,Simpan Pinjam
TRX-0001237,KDMP-00067,2026-07-14,Pinjam,2179000.0,Saprotan
TRX-0001238,KDMP-00067,2026-07-07,Pembelian,1048000.0,Logistik
TRX-0001239,KDMP-00067,2026-07-08,Simpan,1088000.0,Saprotan
TRX-0001240,KDMP-00067,2026-07-31,Pembelian,2406000.0,Saprotan
TRX-0001241,KDMP-00067,2026-08-06,Pinjam,822000.0,Logistik
TRX-0001242,KDMP-00067,2026-08-08,Pinjam,1131000.0,Lainnya
TRX-0001243,KDMP-00067,2026-08-07,Pembelian,2684000.0,Logistik
TRX-0001244,KDMP-00067,2026-08-07,Pinjam,611000.0,Sembako
TRX-0001245,KDMP-00067,2026-08-05,Pembelian,3210000.0,Lainnya
TRX-0001246,KDMP-00067,2026-08-05,Pinjam,3097000.0,Logistik
TRX-0001247,KDMP-00067,2026-08-05,Pinjam,1617000.0,Lainnya
TRX-0001248,KDMP-00067,2026-08-02,Simpan,2672000.0,Simpan Pinjam
TRX-0001249,KDMP-00068,2026-03-07,Penjualan,615000.0,Sembako
TRX-0001250,KDMP-00068,2026-03-24,Simpan,2024000.0,Logistik
TRX-0001251,KDMP-00068,2026-03-14,Pinjam,1113000.0,Saprotan
TRX-0001252,KDMP-00068,2026-04-19,Penjualan,1636000.0,Logistik
TRX-0001253,KDMP-00068,2026-04-30,Penjualan,2138000.0,Logistik
TRX-0001254,KDMP-00068,2026-04-06,Pembelian,2235000.0,Logistik
TRX-0001255,KDMP-00068,2026-04-25,Simpan,2286000.0,Lainnya
TRX-0001256,KDMP-00068,2026-05-21,Pinjam,2162000.0,Logistik
TRX-0001257,KDMP-00068,2026-05-08,Pinjam,2261000.0,Sembako
TRX-0001258,KDMP-00068,2026-05-12,Penjualan,2734000.0,Simpan Pinjam
TRX-0001259,KDMP-00068,2026-05-15,Pembelian,1055000.0,Saprotan
TRX-0001260,KDMP-00068,2026-05-19,Pembelian,1020000.0,Sembako
TRX-0001261,KDMP-00068,2026-06-30,Pinjam,1874000.0,Logistik
TRX-0001262,KDMP-00068,2026-06-29,Penjualan,2018000.0,Lainnya
TRX-0001263,KDMP-00068,2026-06-29,Pinjam,2497000.0,Simpan Pinjam
TRX-0001264,KDMP-00068,2026-07-17,Pinjam,2706000.0,Lainnya
TRX-0001265,KDMP-00068,2026-07-14,Penjualan,1478000.0,Sembako
TRX-0001266,KDMP-00068,2026-07-25,Simpan,2528000.0,Simpan Pinjam
TRX-0001267,KDMP-00068,2026-07-07,Pinjam,1353000.0,Saprotan
TRX-0001268,KDMP-00068,2026-07-06,Pinjam,513000.0,Sembako
TRX-0001269,KDMP-00068,2026-07-25,Pinjam,802000.0,Lainnya
TRX-0001270,KDMP-00068,2026-08-03,Pembelian,2743000.0,Saprotan
TRX-0001271,KDMP-00068,2026-08-03,Pembelian,1052000.0,Logistik
TRX-0001272,KDMP-00068,2026-08-02,Pinjam,1039000.0,Lainnya
TRX-0001273,KDMP-00068,2026-08-03,Pembelian,2995000.0,Sembako
TRX-0001274,KDMP-00068,2026-08-13,Pembelian,2795000.0,Saprotan
TRX-0001275,KDMP-00068,2026-08-07,Pinjam,3516000.0,Lainnya
TRX-0001276,KDMP-00069,2026-05-01,Pembelian,67000.0,Logistik
TRX-0001277,KDMP-00069,2026-07-01,Penjualan,235000.0,Sembako
TRX-0001278,KDMP-00070,2026-03-25,Simpan,1011000.0,Logistik
TRX-0001279,KDMP-00070,2026-03-11,Pinjam,574000.0,Saprotan
TRX-0001280,KDMP-00070,2026-03-29,Simpan,486000.0,Saprotan
TRX-0001281,KDMP-00070,2026-04-13,Penjualan,760000.0,Saprotan
TRX-0001282,KDMP-00070,2026-04-26,Penjualan,943000.0,Sembako
TRX-0001283,KDMP-00070,2026-04-23,Pinjam,577000.0,Simpan Pinjam
TRX-0001284,KDMP-00070,2026-05-09,Pembelian,660000.0,Saprotan
TRX-0001285,KDMP-00070,2026-05-22,Pinjam,403000.0,Lainnya
TRX-0001286,KDMP-00070,2026-06-21,Simpan,126000.0,Sembako
TRX-0001287,KDMP-00070,2026-06-28,Penjualan,518000.0,Saprotan
TRX-0001288,KDMP-00070,2026-07-13,Penjualan,472000.0,Saprotan
TRX-0001289,KDMP-00070,2026-07-30,Pinjam,367000.0,Sembako
TRX-0001290,KDMP-00070,2026-08-12,Pembelian,408000.0,Lainnya
TRX-0001291,KDMP-00070,2026-08-13,Penjualan,544000.0,Simpan Pinjam
TRX-0001292,KDMP-00071,2026-03-22,Pinjam,1396000.0,Simpan Pinjam
TRX-0001293,KDMP-00071,2026-03-31,Penjualan,3220000.0,Logistik
TRX-0001294,KDMP-00071,2026-03-08,Pembelian,2503000.0,Simpan Pinjam
TRX-0001295,KDMP-00071,2026-03-31,Penjualan,994000.0,Sembako
TRX-0001296,KDMP-00071,2026-04-30,Simpan,857000.0,Logistik
TRX-0001297,KDMP-00071,2026-04-08,Simpan,2510000.0,Logistik
TRX-0001298,KDMP-00071,2026-04-22,Penjualan,3015000.0,Simpan Pinjam
TRX-0001299,KDMP-00071,2026-05-23,Simpan,687000.0,Simpan Pinjam
TRX-0001300,KDMP-00071,2026-05-25,Penjualan,3053000.0,Saprotan
TRX-0001301,KDMP-00071,2026-05-23,Pinjam,1493000.0,Lainnya
TRX-0001302,KDMP-00071,2026-05-14,Pembelian,3150000.0,Simpan Pinjam
TRX-0001303,KDMP-00071,2026-05-10,Penjualan,1161000.0,Sembako
TRX-0001304,KDMP-00071,2026-05-24,Pembelian,683000.0,Sembako
TRX-0001305,KDMP-00071,2026-06-13,Penjualan,686000.0,Saprotan
TRX-0001306,KDMP-00071,2026-06-18,Pembelian,171000.0,Logistik
TRX-0001307,KDMP-00071,2026-07-26,Pembelian,617000.0,Lainnya
TRX-0001308,KDMP-00071,2026-07-19,Pembelian,548000.0,Sembako
TRX-0001309,KDMP-00071,2026-08-06,Pembelian,482000.0,Saprotan
TRX-0001310,KDMP-00071,2026-08-08,Pinjam,475000.0,Simpan Pinjam
TRX-0001311,KDMP-00072,2026-03-28,Penjualan,732000.0,Lainnya
TRX-0001312,KDMP-00072,2026-03-17,Penjualan,402000.0,Saprotan
TRX-0001313,KDMP-00072,2026-04-27,Pembelian,585000.0,Logistik
TRX-0001314,KDMP-00072,2026-04-13,Penjualan,424000.0,Saprotan
TRX-0001315,KDMP-00072,2026-04-23,Pembelian,304000.0,Simpan Pinjam
TRX-0001316,KDMP-00072,2026-04-02,Pembelian,776000.0,Logistik
TRX-0001317,KDMP-00072,2026-05-22,Pembelian,949000.0,Sembako
TRX-0001318,KDMP-00072,2026-05-11,Pinjam,599000.0,Logistik
TRX-0001319,KDMP-00072,2026-06-17,Simpan,509000.0,Saprotan
TRX-0001320,KDMP-00072,2026-06-07,Pinjam,771000.0,Sembako
TRX-0001321,KDMP-00072,2026-06-25,Penjualan,285000.0,Saprotan
TRX-0001322,KDMP-00072,2026-07-15,Pinjam,575000.0,Saprotan
TRX-0001323,KDMP-00072,2026-07-07,Pembelian,812000.0,Simpan Pinjam
TRX-0001324,KDMP-00072,2026-08-10,Penjualan,451000.0,Simpan Pinjam
TRX-0001325,KDMP-00072,2026-08-07,Pembelian,463000.0,Sembako
TRX-0001326,KDMP-00073,2026-03-02,Penjualan,250000.0,Lainnya
TRX-0001327,KDMP-00073,2026-03-19,Pinjam,560000.0,Simpan Pinjam
TRX-0001328,KDMP-00073,2026-04-04,Pembelian,346000.0,Logistik
TRX-0001329,KDMP-00073,2026-04-23,Pembelian,536000.0,Logistik
TRX-0001330,KDMP-00073,2026-04-26,Penjualan,760000.0,Logistik
TRX-0001331,KDMP-00073,2026-05-21,Pinjam,484000.0,Saprotan
TRX-0001332,KDMP-00073,2026-05-04,Penjualan,176000.0,Sembako
TRX-0001333,KDMP-00073,2026-05-22,Pembelian,573000.0,Sembako
TRX-0001334,KDMP-00073,2026-05-19,Pinjam,655000.0,Saprotan
TRX-0001335,KDMP-00073,2026-06-06,Pinjam,789000.0,Logistik
TRX-0001336,KDMP-00073,2026-06-23,Pinjam,952000.0,Saprotan
TRX-0001337,KDMP-00073,2026-07-23,Pembelian,402000.0,Logistik
TRX-0001338,KDMP-00073,2026-07-01,Pinjam,776000.0,Lainnya
TRX-0001339,KDMP-00073,2026-08-09,Penjualan,566000.0,Simpan Pinjam
TRX-0001340,KDMP-00073,2026-08-02,Pembelian,958000.0,Lainnya
TRX-0001341,KDMP-00073,2026-08-01,Pinjam,735000.0,Saprotan
TRX-0001342,KDMP-00074,2026-03-21,Pembelian,371000.0,Sembako
TRX-0001343,KDMP-00074,2026-04-04,Simpan,178000.0,Saprotan
TRX-0001344,KDMP-00074,2026-05-31,Penjualan,490000.0,Simpan Pinjam
TRX-0001345,KDMP-00074,2026-05-31,Simpan,394000.0,Lainnya
TRX-0001346,KDMP-00074,2026-06-11,Simpan,519000.0,Lainnya
TRX-0001347,KDMP-00074,2026-06-07,Penjualan,555000.0,Sembako
TRX-0001348,KDMP-00074,2026-06-07,Pembelian,329000.0,Saprotan
TRX-0001349,KDMP-00074,2026-07-20,Pembelian,1076000.0,Lainnya
TRX-0001350,KDMP-00074,2026-07-05,Pinjam,520000.0,Sembako
TRX-0001351,KDMP-00074,2026-07-09,Pinjam,697000.0,Simpan Pinjam
TRX-0001352,KDMP-00074,2026-08-11,Pinjam,1016000.0,Simpan Pinjam
TRX-0001353,KDMP-00074,2026-08-02,Simpan,653000.0,Simpan Pinjam
TRX-0001354,KDMP-00075,2026-03-27,Pembelian,493000.0,Logistik
TRX-0001355,KDMP-00075,2026-03-11,Pinjam,587000.0,Logistik
TRX-0001356,KDMP-00075,2026-04-09,Penjualan,236000.0,Lainnya
TRX-0001357,KDMP-00075,2026-04-18,Pinjam,164000.0,Sembako
TRX-0001358,KDMP-00075,2026-05-11,Simpan,368000.0,Simpan Pinjam
TRX-0001359,KDMP-00075,2026-05-08,Simpan,700000.0,Sembako
TRX-0001360,KDMP-00075,2026-06-04,Penjualan,389000.0,Simpan Pinjam
TRX-0001361,KDMP-00075,2026-06-29,Simpan,489000.0,Lainnya
TRX-0001362,KDMP-00075,2026-07-12,Simpan,272000.0,Lainnya
TRX-0001363,KDMP-00075,2026-07-04,Penjualan,434000.0,Simpan Pinjam
TRX-0001364,KDMP-00075,2026-07-25,Pinjam,477000.0,Simpan Pinjam
TRX-0001365,KDMP-00075,2026-08-09,Pinjam,1019000.0,Logistik
TRX-0001366,KDMP-00075,2026-08-05,Penjualan,691000.0,Lainnya
TRX-0001367,KDMP-00075,2026-08-11,Pembelian,797000.0,Simpan Pinjam
TRX-0001368,KDMP-00075,2026-08-12,Simpan,505000.0,Sembako
TRX-0001369,KDMP-00076,2026-03-08,Pinjam,2521000.0,Logistik
TRX-0001370,KDMP-00076,2026-03-12,Pinjam,986000.0,Lainnya
TRX-0001371,KDMP-00076,2026-03-31,Pinjam,1290000.0,Lainnya
TRX-0001372,KDMP-00076,2026-03-29,Pembelian,3206000.0,Saprotan
TRX-0001373,KDMP-00076,2026-03-03,Simpan,2310000.0,Logistik
TRX-0001374,KDMP-00076,2026-03-28,Penjualan,2705000.0,Sembako
TRX-0001375,KDMP-00076,2026-04-06,Penjualan,2494000.0,Sembako
TRX-0001376,KDMP-00076,2026-04-18,Pinjam,2037000.0,Sembako
TRX-0001377,KDMP-00076,2026-04-14,Pembelian,2533000.0,Logistik
TRX-0001378,KDMP-00076,2026-04-22,Penjualan,1479000.0,Logistik
TRX-0001379,KDMP-00076,2026-05-24,Penjualan,2365000.0,Logistik
TRX-0001380,KDMP-00076,2026-05-24,Simpan,1902000.0,Simpan Pinjam
TRX-0001381,KDMP-00076,2026-05-22,Penjualan,2550000.0,Lainnya
TRX-0001382,KDMP-00076,2026-05-06,Pembelian,1338000.0,Simpan Pinjam
TRX-0001383,KDMP-00076,2026-06-02,Pinjam,1514000.0,Logistik
TRX-0001384,KDMP-00076,2026-06-12,Penjualan,1209000.0,Saprotan
TRX-0001385,KDMP-00076,2026-06-08,Penjualan,2423000.0,Saprotan
TRX-0001386,KDMP-00076,2026-07-01,Pinjam,1023000.0,Simpan Pinjam
TRX-0001387,KDMP-00076,2026-07-30,Penjualan,2631000.0,Logistik
TRX-0001388,KDMP-00076,2026-07-28,Pinjam,2557000.0,Sembako
TRX-0001389,KDMP-00076,2026-07-20,Pinjam,1245000.0,Saprotan
TRX-0001390,KDMP-00076,2026-07-04,Penjualan,1105000.0,Saprotan
TRX-0001391,KDMP-00076,2026-08-01,Penjualan,1615000.0,Logistik
TRX-0001392,KDMP-00076,2026-08-02,Pembelian,1876000.0,Logistik
TRX-0001393,KDMP-00076,2026-08-08,Penjualan,807000.0,Simpan Pinjam
TRX-0001394,KDMP-00076,2026-08-05,Pembelian,2682000.0,Logistik
TRX-0001395,KDMP-00076,2026-08-05,Simpan,1595000.0,Logistik
TRX-0001396,KDMP-00077,2026-03-15,Pinjam,549000.0,Simpan Pinjam
TRX-0001397,KDMP-00077,2026-03-24,Pinjam,615000.0,Sembako
TRX-0001398,KDMP-00077,2026-03-28,Pembelian,1074000.0,Sembako
TRX-0001399,KDMP-00077,2026-03-02,Pembelian,719000.0,Logistik
TRX-0001400,KDMP-00077,2026-04-06,Pembelian,2196000.0,Logistik
TRX-0001401,KDMP-00077,2026-04-09,Penjualan,2318000.0,Logistik
TRX-0001402,KDMP-00077,2026-04-16,Pembelian,1338000.0,Saprotan
TRX-0001403,KDMP-00077,2026-04-25,Pinjam,1884000.0,Lainnya
TRX-0001404,KDMP-00077,2026-05-31,Penjualan,729000.0,Sembako
TRX-0001405,KDMP-00077,2026-05-12,Penjualan,715000.0,Simpan Pinjam
TRX-0001406,KDMP-00077,2026-05-27,Simpan,526000.0,Logistik
TRX-0001407,KDMP-00077,2026-05-24,Penjualan,2887000.0,Logistik
TRX-0001408,KDMP-00077,2026-05-10,Pinjam,1619000.0,Sembako
TRX-0001409,KDMP-00077,2026-06-24,Pembelian,2206000.0,Simpan Pinjam
TRX-0001410,KDMP-00077,2026-06-04,Simpan,1244000.0,Simpan Pinjam
TRX-0001411,KDMP-00077,2026-06-14,Pembelian,2345000.0,Logistik
TRX-0001412,KDMP-00077,2026-06-26,Penjualan,2460000.0,Lainnya
TRX-0001413,KDMP-00077,2026-06-07,Pembelian,2187000.0,Simpan Pinjam
TRX-0001414,KDMP-00077,2026-07-07,Pembelian,496000.0,Logistik
TRX-0001415,KDMP-00077,2026-07-07,Penjualan,443000.0,Sembako
TRX-0001416,KDMP-00077,2026-07-17,Simpan,1378000.0,Simpan Pinjam
TRX-0001417,KDMP-00077,2026-07-14,Pinjam,969000.0,Sembako
TRX-0001418,KDMP-00077,2026-07-21,Penjualan,1713000.0,Saprotan
